instance,seed,bestCost,bestCostBefSP,tempAtBest,timeAtBest,iterAtBest,totalIter,pool,totalTime
PR05,5,2314.5520109395507,2319.0049065481153,9.425173636829028e-5,1440.4769999980927,24,24,4731,1440.4779999256134
P09,5,3869.1180159363557,3895.150565278496,6.73410101109479e-5,1493.3310000896454,88,88,5037,1493.3320000171661
P11,5,3546.887004739545,3624.4448348160768,5.904492599488991e-5,1493.6349999904633,685,685,4799,1493.635999917984
P08,3,4370.245487323703,4388.073661517964,9.097634913153703e-5,1498.2320001125336,394,394,5412,1498.2320001125336
P18,2,3702.8472150064295,3702.8472150064295,28.465929978847615,672.0160000324249,222,2279,2759,1439.319000005722
PR04,3,2035.6801282943975,2041.737599582064,6.973408221921801e-5,1151.353000164032,2475,2475,5346,1151.3540000915527
P12,1,1318.954898311069,1318.954898311069,94.5002712022746,13.419000148773193,115,11048,2514,479.84100008010864
PR10,1,2770.8540943651124,2773.6527003695915,4.2234948013389215e-5,1727.5780000686646,55,55,4359,1727.5800001621246
P12,2,1318.9548983110542,1318.9548983110542,98.11232667555183,4.615000009536743,77,11269,2588,479.8919999599457
P12,3,1318.9548983110515,1318.9548983110515,99.77845614662029,0.6289999485015869,8,11332,2438,479.92700004577637
PR04,4,2039.2749398378492,2063.9956884955636,7.97858412213738e-5,1151.5069999694824,569,569,5508,1151.5069999694824
PR06,1,2659.4849221087748,2690.147172602228,3.7629132597232546e-5,1728.3680000305176,1241,1241,4682,1728.369999885559
P10,1,3633.987890472703,3655.8487580302144,6.206571523745589e-5,1493.9409999847412,232,232,5229,1493.941999912262
P08,4,4357.871753891912,4393.000137362917,0.0,1515.3359999656677,70,70,6602,1515.3379998207092
P18,3,3702.8472150064617,3702.8472150064617,38.81082335731532,543.460000038147,90,2814,2748,1438.7960000038147
P12,4,1318.954898311053,1318.954898311053,94.34965393231029,13.824999809265137,1,10984,2627,480.08199977874756
P12,5,1318.9548983110667,1318.9548983110667,95.26898696505656,11.592000007629395,236,11101,2431,479.69600009918213
PR10,2,2752.5746239907317,2765.328698079346,7.335605470280323e-5,1726.8469998836517,18,18,4313,1726.848000049591
PR04,5,2036.195976624164,2038.2955150008647,9.965309571406118e-5,1151.0999999046326,215,215,5124,1151.101000070572
P10,2,3646.9391687356438,3688.490995825181,5.1198144305636234e-5,1494.2510001659393,123,123,5685,1494.2530000209808
P08,5,4370.848488232391,4391.082572212854,4.077514846183427e-5,1524.5120000839233,15,15,5738,1524.513000011444
P18,4,3702.8472150065104,3702.8472150065104,14.738934088887829,887.5849997997284,384,1859,3353,1438.9599997997284
PR06,2,2646.531400132839,2665.146147565141,5.7999505685162565e-5,1727.8050000667572,1,1,5062,1727.8090000152588
PR10,3,2769.6909157191785,2772.369831160414,7.952759940628037e-5,1726.952999830246,34,34,4705,1726.9539999961853
P10,3,3640.140459372834,3662.2949026794295,9.550025677852449e-5,1493.590000152588,75,75,6432,1493.5910000801086
P18,5,3702.8472150064617,3708.7050793827557,8.776046191395808e-5,1438.7869999408722,2085,2085,3564,1438.787999868393
PR06,3,2644.9095749283315,2654.084051621925,9.084473476846336e-5,1727.8659999370575,118,118,6763,1727.8669998645782
PR10,4,2754.019825906822,2765.1570664268556,6.973408221919947e-5,1727.0110001564026,39,39,5314,1727.016000032425
P10,4,3642.6273601195744,3693.884248871902,5.450668519248775e-5,1493.8300001621246,747,747,6265,1493.8310000896454
PR06,4,2638.0205226139296,2659.788508411636,9.23957075574614e-5,1727.986999988556,135,135,8340,1727.9879999160767
P10,5,3633.0096768386093,3650.9605704321743,5.2063862233434505e-5,1493.7969999313354,110,110,6625,1493.7979998588562
PR10,5,2764.110967587574,2777.5419134105377,6.212504718127837e-5,1727.4670000076294,232,232,6004,1727.4719998836517
PR06,5,2637.960058213106,2637.960058213106,0.7262432617586423,1581.1740000247955,21,578,10130,1730.119999885559
